id	名称(name)	类型(type)	等级限制(levelLimit)	职业限制(profLimit)	出售价格(price)	配对物品(needItem)	包含物品(containItem)	宝石升级消耗(levelUpCost)	宝石升级概率(levelUpRate)	宝石升级目标(levelUpItem)	力量(strenght)	敏捷(agility)	智力(intellect)	耐力(stamina)	物品图标	升级目标最大消耗	物品描述	兑换需要熔炼值	time	品质	页面跳转	魂石经验	技能经验	英雄令任务	宝石类型	可镶嵌部位	宝石属性	新旧宝石功能列	宝石等级	升级宝石消耗	宝石兑换宝石卷	套装碎片卖水晶	图纸等级	部位	道具描述2	背包筛选类型	背包排序ID
21101	@Item_21101	19	0	0	0	0	30_21101_0	0	0	0	0	0	0	0	ItemIcon/I_21101.png	0	@Item_Desc_21101	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36035
21201	@Item_21201	19	0	0	0	0	30_21201_0	0	0	0	0	0	0	0	ItemIcon/I_21201.png	0	@Item_Desc_21201	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36036
21301	@Item_21301	19	0	0	0	0	30_21301_0	0	0	0	0	0	0	0	ItemIcon/I_21301.png	0	@Item_Desc_21301	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36037
21401	@Item_21401	19	0	0	0	0	30_21401_0	0	0	0	0	0	0	0	ItemIcon/I_21401.png	0	@Item_Desc_21401	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36038
21501	@Item_21501	19	0	0	0	0	30_21501_0	0	0	0	0	0	0	0	ItemIcon/I_21501.png	0	@Item_Desc_21501	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36039
21601	@Item_21601	19	0	0	0	0	30_21601_0	0	0	0	0	0	0	0	ItemIcon/I_21601.png	0	@Item_Desc_21601	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36040
21701	@Item_21701	19	0	0	0	0	30_21701_0	0	0	0	0	0	0	0	ItemIcon/I_21701.png	0	@Item_Desc_21701	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36041
21801	@Item_21801	19	0	0	0	0	30_21801_0	0	0	0	0	0	0	0	ItemIcon/I_21801.png	0	@Item_Desc_21801	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36042
21901	@Item_21901	19	0	0	0	0	30_21901_0	0	0	0	0	0	0	0	ItemIcon/I_21901.png	0	@Item_Desc_21901	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36043
22001	@Item_22001	19	0	0	0	0	30_22001_0	0	0	0	0	0	0	0	ItemIcon/I_22001.png	0	@Item_Desc_22001	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36044
22101	@Item_22101	19	0	0	0	0	30_22101_0	0	0	0	0	0	0	0	ItemIcon/I_22101.png	0	@Item_Desc_22101	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36045
22201	@Item_22201	19	0	0	0	0	30_22201_0	0	0	0	0	0	0	0	ItemIcon/I_22201.png	0	@Item_Desc_22201	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36046
22301	@Item_22301	19	0	0	0	0	30_22301_0	0	0	0	0	0	0	0	ItemIcon/I_22301.png	0	@Item_Desc_22301	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36047
22401	@Item_22401	19	0	0	0	0	30_22401_0	0	0	0	0	0	0	0	ItemIcon/I_22401.png	0	@Item_Desc_22401	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36048
30101	@Item_30101	19	0	0	0	0	30_30101_0	0	0	0	0	0	0	0	ItemIcon/I_30101.png	0	@Item_Desc_30101	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36049
30201	@Item_30201	19	0	0	0	0	30_30201_0	0	0	0	0	0	0	0	ItemIcon/I_30201.png	0	@Item_Desc_30201	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36050
30301	@Item_30301	19	0	0	0	0	30_30301_0	0	0	0	0	0	0	0	ItemIcon/I_30301.png	0	@Item_Desc_30301	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36051
30401	@Item_30401	19	0	0	0	0	30_30401_0	0	0	0	0	0	0	0	ItemIcon/I_30401.png	0	@Item_Desc_30401	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36052
30501	@Item_30501	19	0	0	0	0	30_30501_0	0	0	0	0	0	0	0	ItemIcon/I_30501.png	0	@Item_Desc_30501	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36053
30601	@Item_30601	19	0	0	0	0	30_30601_0	0	0	0	0	0	0	0	ItemIcon/I_30601.png	0	@Item_Desc_30601	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36054
30701	@Item_30701	19	0	0	0	0	30_30701_0	0	0	0	0	0	0	0	ItemIcon/I_30701.png	0	@Item_Desc_30701	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36055
30801	@Item_30801	19	0	0	0	0	30_30801_0	0	0	0	0	0	0	0	ItemIcon/I_30801.png	0	@Item_Desc_30801	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36056
30901	@Item_30901	19	0	0	0	0	30_30901_0	0	0	0	0	0	0	0	ItemIcon/I_30901.png	0	@Item_Desc_30901	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36057
31001	@Item_31001	19	0	0	0	0	30_31001_0	0	0	0	0	0	0	0	ItemIcon/I_31001.png	0	@Item_Desc_31001	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36058
31101	@Item_31101	19	0	0	0	0	30_31101_0	0	0	0	0	0	0	0	ItemIcon/I_31101.png	0	@Item_Desc_31101	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36059
31201	@Item_31201	19	0	0	0	0	30_31201_0	0	0	0	0	0	0	0	ItemIcon/I_31201.png	0	@Item_Desc_31201	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36060
31301	@Item_31301	19	0	0	0	0	30_31301_0	0	0	0	0	0	0	0	ItemIcon/I_31301.png	0	@Item_Desc_31301	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36061
31401	@Item_31401	19	0	0	0	0	30_31401_0	0	0	0	0	0	0	0	ItemIcon/I_31401.png	0	@Item_Desc_31401	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36062
31501	@Item_31501	19	0	0	0	0	30_31501_0	0	0	0	0	0	0	0	ItemIcon/I_31501.png	0	@Item_Desc_31501	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36063
31601	@Item_31601	19	0	0	0	0	30_31601_0	0	0	0	0	0	0	0	ItemIcon/I_31601.png	0	@Item_Desc_31601	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36064
31701	@Item_31701	19	0	0	0	0	30_31701_0	0	0	0	0	0	0	0	ItemIcon/I_31701.png	0	@Item_Desc_31701	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36065
31801	@Item_31801	19	0	0	0	0	30_31801_0	0	0	0	0	0	0	0	ItemIcon/I_31801.png	0	@Item_Desc_31801	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36066
31901	@Item_31901	19	0	0	0	0	30_31901_0	0	0	0	0	0	0	0	ItemIcon/I_31901.png	0	@Item_Desc_31901	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36067
32001	@Item_32001	19	0	0	0	0	30_32001_0	0	0	0	0	0	0	0	ItemIcon/I_32001.png	0	@Item_Desc_32001	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36068
32101	@Item_32101	19	0	0	0	0	30_32101_0	0	0	0	0	0	0	0	ItemIcon/I_32101.png	0	@Item_Desc_32101	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36069
32201	@Item_32201	19	0	0	0	0	30_32201_0	0	0	0	0	0	0	0	ItemIcon/I_32201.png	0	@Item_Desc_32201	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36070
32301	@Item_32301	19	0	0	0	0	30_32301_0	0	0	0	0	0	0	0	ItemIcon/I_32301.png	0	@Item_Desc_32301	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36071
32401	@Item_32401	19	0	0	0	0	30_32401_0	0	0	0	0	0	0	0	ItemIcon/I_32401.png	0	@Item_Desc_32401	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36072
20001	@Item_20001	6	0	0	0	0	0	0	0	0	0	0	0	0	Item/GloryHole_001.png	0	@Item_Desc_20001	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36073
20002	@Item_20002	6	0	0	0	0	0	0	0	0	0	0	0	0	Item/GloryHole_002.png	0	@Item_Desc_20002	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36074
20003	@Item_20003	6	0	0	0	0	0	0	0	0	0	0	0	0	Item/GloryHole_003.png	0	@Item_Desc_20003	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36075
20004	@Item_20004	6	0	0	0	0	0	0	0	0	0	0	0	0	Item/GloryHole_004.png	0	@Item_Desc_20004	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36076
90000	@Item_90000	99	0	0	0	0	0	0	0	0	0	0	0	0	Item/I_8000.png	0	@Item_Desc_90000	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36077
32501	@Item_32501	19	0	0	0	0	30_32501_0	0	0	0	0	0	0	0	ItemIcon/I_32501.png	0	@Item_Desc_32501	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36078
32601	@Item_32601	19	0	0	0	0	30_32601_0	0	0	0	0	0	0	0	ItemIcon/I_32601.png	0	@Item_Desc_32601	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36079
22501	@Item_22501	19	0	0	0	0	30_22501_0	0	0	0	0	0	0	0	ItemIcon/I_22501.png	0	@Item_Desc_22501	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36080
22601	@Item_22601	19	0	0	0	0	30_22601_0	0	0	0	0	0	0	0	ItemIcon/I_22601.png	0	@Item_Desc_22601	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36081
12501	@Item_12501	19	0	0	0	0	30_12501_0	0	0	0	0	0	0	0	ItemIcon/I_12501.png	0	@Item_Desc_12501	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36082
12601	@Item_12601	19	0	0	0	0	30_12601_0	0	0	0	0	0	0	0	ItemIcon/I_12601.png	0	@Item_Desc_12601	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36083
22701	@Item_22701	19	0	0	0	0	30_22701_0	0	0	0	0	0	0	0	ItemIcon/I_22701.png	0	@Item_Desc_22701	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	36084
