ID	Hero	QuestionStr	Answer1	Answer2	End1	End2
15034	15	@QuestionStr_15004	@Answer1_15004	@Answer2_15004	@End1_15004	@End2_15004
15035	15	@QuestionStr_15005	@Answer1_15005	@Answer2_15005	@End1_15005	@End2_15005
15036	15	@QuestionStr_15006	@Answer1_15006	@Answer2_15006	@End1_15006	@End2_15006
15037	15	@QuestionStr_15007	@Answer1_15007	@Answer2_15007	@End1_15007	@End2_15007
15038	15	@QuestionStr_15008	@Answer1_15008	@Answer2_15008	@End1_15008	@End2_15008
15039	15	@QuestionStr_15009	@Answer1_15009	@Answer2_15009	@End1_15009	@End2_15009
15040	15	@QuestionStr_15010	@Answer1_15010	@Answer2_15010	@End1_15010	@End2_15010
15041	15	@QuestionStr_15001	@Answer1_15001	@Answer2_15001	@End1_15001	@End2_15001
15042	15	@QuestionStr_15002	@Answer1_15002	@Answer2_15002	@End1_15002	@End2_15002
15043	15	@QuestionStr_15003	@Answer1_15003	@Answer2_15003	@End1_15003	@End2_15003
15044	15	@QuestionStr_15004	@Answer1_15004	@Answer2_15004	@End1_15004	@End2_15004
15045	15	@QuestionStr_15005	@Answer1_15005	@Answer2_15005	@End1_15005	@End2_15005
15046	15	@QuestionStr_15006	@Answer1_15006	@Answer2_15006	@End1_15006	@End2_15006
15047	15	@QuestionStr_15007	@Answer1_15007	@Answer2_15007	@End1_15007	@End2_15007
15048	15	@QuestionStr_15008	@Answer1_15008	@Answer2_15008	@End1_15008	@End2_15008
15049	15	@QuestionStr_15009	@Answer1_15009	@Answer2_15009	@End1_15009	@End2_15009
15050	15	@QuestionStr_15010	@Answer1_15010	@Answer2_15010	@End1_15010	@End2_15010
15051	15	@QuestionStr_15001	@Answer1_15001	@Answer2_15001	@End1_15001	@End2_15001
15052	15	@QuestionStr_15002	@Answer1_15002	@Answer2_15002	@End1_15002	@End2_15002
15053	15	@QuestionStr_15003	@Answer1_15003	@Answer2_15003	@End1_15003	@End2_15003
15054	15	@QuestionStr_15004	@Answer1_15004	@Answer2_15004	@End1_15004	@End2_15004
15055	15	@QuestionStr_15005	@Answer1_15005	@Answer2_15005	@End1_15005	@End2_15005
15056	15	@QuestionStr_15006	@Answer1_15006	@Answer2_15006	@End1_15006	@End2_15006
15057	15	@QuestionStr_15007	@Answer1_15007	@Answer2_15007	@End1_15007	@End2_15007
15058	15	@QuestionStr_15008	@Answer1_15008	@Answer2_15008	@End1_15008	@End2_15008
15059	15	@QuestionStr_15009	@Answer1_15009	@Answer2_15009	@End1_15009	@End2_15009
15060	15	@QuestionStr_15010	@Answer1_15010	@Answer2_15010	@End1_15010	@End2_15010
16001	16	@QuestionStr_16001	@Answer1_16001	@Answer2_16001	@End1_16001	@End2_16001
16002	16	@QuestionStr_16002	@Answer1_16002	@Answer2_16002	@End1_16002	@End2_16002
16003	16	@QuestionStr_16003	@Answer1_16003	@Answer2_16003	@End1_16003	@End2_16003
16004	16	@QuestionStr_16004	@Answer1_16004	@Answer2_16004	@End1_16004	@End2_16004
16005	16	@QuestionStr_16005	@Answer1_16005	@Answer2_16005	@End1_16005	@End2_16005
16006	16	@QuestionStr_16006	@Answer1_16006	@Answer2_16006	@End1_16006	@End2_16006
16007	16	@QuestionStr_16007	@Answer1_16007	@Answer2_16007	@End1_16007	@End2_16007
16008	16	@QuestionStr_16008	@Answer1_16008	@Answer2_16008	@End1_16008	@End2_16008
16009	16	@QuestionStr_16009	@Answer1_16009	@Answer2_16009	@End1_16009	@End2_16009
16010	16	@QuestionStr_16010	@Answer1_16010	@Answer2_16010	@End1_16010	@End2_16010
16011	16	@QuestionStr_16001	@Answer1_16001	@Answer2_16001	@End1_16001	@End2_16001
16012	16	@QuestionStr_16002	@Answer1_16002	@Answer2_16002	@End1_16002	@End2_16002
16013	16	@QuestionStr_16003	@Answer1_16003	@Answer2_16003	@End1_16003	@End2_16003
16014	16	@QuestionStr_16004	@Answer1_16004	@Answer2_16004	@End1_16004	@End2_16004
16015	16	@QuestionStr_16005	@Answer1_16005	@Answer2_16005	@End1_16005	@End2_16005
16016	16	@QuestionStr_16006	@Answer1_16006	@Answer2_16006	@End1_16006	@End2_16006
16017	16	@QuestionStr_16007	@Answer1_16007	@Answer2_16007	@End1_16007	@End2_16007
16018	16	@QuestionStr_16008	@Answer1_16008	@Answer2_16008	@End1_16008	@End2_16008
16019	16	@QuestionStr_16009	@Answer1_16009	@Answer2_16009	@End1_16009	@End2_16009
16020	16	@QuestionStr_16010	@Answer1_16010	@Answer2_16010	@End1_16010	@End2_16010
16021	16	@QuestionStr_16001	@Answer1_16001	@Answer2_16001	@End1_16001	@End2_16001
16022	16	@QuestionStr_16002	@Answer1_16002	@Answer2_16002	@End1_16002	@End2_16002
16023	16	@QuestionStr_16003	@Answer1_16003	@Answer2_16003	@End1_16003	@End2_16003
16024	16	@QuestionStr_16004	@Answer1_16004	@Answer2_16004	@End1_16004	@End2_16004
16025	16	@QuestionStr_16005	@Answer1_16005	@Answer2_16005	@End1_16005	@End2_16005
16026	16	@QuestionStr_16006	@Answer1_16006	@Answer2_16006	@End1_16006	@End2_16006
16027	16	@QuestionStr_16007	@Answer1_16007	@Answer2_16007	@End1_16007	@End2_16007
16028	16	@QuestionStr_16008	@Answer1_16008	@Answer2_16008	@End1_16008	@End2_16008
16029	16	@QuestionStr_16009	@Answer1_16009	@Answer2_16009	@End1_16009	@End2_16009
16030	16	@QuestionStr_16010	@Answer1_16010	@Answer2_16010	@End1_16010	@End2_16010
16031	16	@QuestionStr_16001	@Answer1_16001	@Answer2_16001	@End1_16001	@End2_16001
16032	16	@QuestionStr_16002	@Answer1_16002	@Answer2_16002	@End1_16002	@End2_16002
16033	16	@QuestionStr_16003	@Answer1_16003	@Answer2_16003	@End1_16003	@End2_16003
16034	16	@QuestionStr_16004	@Answer1_16004	@Answer2_16004	@End1_16004	@End2_16004
16035	16	@QuestionStr_16005	@Answer1_16005	@Answer2_16005	@End1_16005	@End2_16005
16036	16	@QuestionStr_16006	@Answer1_16006	@Answer2_16006	@End1_16006	@End2_16006
16037	16	@QuestionStr_16007	@Answer1_16007	@Answer2_16007	@End1_16007	@End2_16007
16038	16	@QuestionStr_16008	@Answer1_16008	@Answer2_16008	@End1_16008	@End2_16008
16039	16	@QuestionStr_16009	@Answer1_16009	@Answer2_16009	@End1_16009	@End2_16009
16040	16	@QuestionStr_16010	@Answer1_16010	@Answer2_16010	@End1_16010	@End2_16010
16041	16	@QuestionStr_16001	@Answer1_16001	@Answer2_16001	@End1_16001	@End2_16001
16042	16	@QuestionStr_16002	@Answer1_16002	@Answer2_16002	@End1_16002	@End2_16002
16043	16	@QuestionStr_16003	@Answer1_16003	@Answer2_16003	@End1_16003	@End2_16003
16044	16	@QuestionStr_16004	@Answer1_16004	@Answer2_16004	@End1_16004	@End2_16004
16045	16	@QuestionStr_16005	@Answer1_16005	@Answer2_16005	@End1_16005	@End2_16005
16046	16	@QuestionStr_16006	@Answer1_16006	@Answer2_16006	@End1_16006	@End2_16006
16047	16	@QuestionStr_16007	@Answer1_16007	@Answer2_16007	@End1_16007	@End2_16007
16048	16	@QuestionStr_16008	@Answer1_16008	@Answer2_16008	@End1_16008	@End2_16008
16049	16	@QuestionStr_16009	@Answer1_16009	@Answer2_16009	@End1_16009	@End2_16009
16050	16	@QuestionStr_16010	@Answer1_16010	@Answer2_16010	@End1_16010	@End2_16010
16051	16	@QuestionStr_16001	@Answer1_16001	@Answer2_16001	@End1_16001	@End2_16001
16052	16	@QuestionStr_16002	@Answer1_16002	@Answer2_16002	@End1_16002	@End2_16002
16053	16	@QuestionStr_16003	@Answer1_16003	@Answer2_16003	@End1_16003	@End2_16003
16054	16	@QuestionStr_16004	@Answer1_16004	@Answer2_16004	@End1_16004	@End2_16004
16055	16	@QuestionStr_16005	@Answer1_16005	@Answer2_16005	@End1_16005	@End2_16005
16056	16	@QuestionStr_16006	@Answer1_16006	@Answer2_16006	@End1_16006	@End2_16006
16057	16	@QuestionStr_16007	@Answer1_16007	@Answer2_16007	@End1_16007	@End2_16007
16058	16	@QuestionStr_16008	@Answer1_16008	@Answer2_16008	@End1_16008	@End2_16008
16059	16	@QuestionStr_16009	@Answer1_16009	@Answer2_16009	@End1_16009	@End2_16009
16060	16	@QuestionStr_16010	@Answer1_16010	@Answer2_16010	@End1_16010	@End2_16010
17001	17	@QuestionStr_17001	@Answer1_17001	@Answer2_17001	@End1_17001	@End2_17001
17002	17	@QuestionStr_17002	@Answer1_17002	@Answer2_17002	@End1_17002	@End2_17002
17003	17	@QuestionStr_17003	@Answer1_17003	@Answer2_17003	@End1_17003	@End2_17003
17004	17	@QuestionStr_17004	@Answer1_17004	@Answer2_17004	@End1_17004	@End2_17004
17005	17	@QuestionStr_17005	@Answer1_17005	@Answer2_17005	@End1_17005	@End2_17005
17006	17	@QuestionStr_17006	@Answer1_17006	@Answer2_17006	@End1_17006	@End2_17006
17007	17	@QuestionStr_17007	@Answer1_17007	@Answer2_17007	@End1_17007	@End2_17007
17008	17	@QuestionStr_17008	@Answer1_17008	@Answer2_17008	@End1_17008	@End2_17008
17009	17	@QuestionStr_17009	@Answer1_17009	@Answer2_17009	@End1_17009	@End2_17009
17010	17	@QuestionStr_17010	@Answer1_17010	@Answer2_17010	@End1_17010	@End2_17010
17011	17	@QuestionStr_17001	@Answer1_17001	@Answer2_17001	@End1_17001	@End2_17001
17012	17	@QuestionStr_17002	@Answer1_17002	@Answer2_17002	@End1_17002	@End2_17002
17013	17	@QuestionStr_17003	@Answer1_17003	@Answer2_17003	@End1_17003	@End2_17003
17014	17	@QuestionStr_17004	@Answer1_17004	@Answer2_17004	@End1_17004	@End2_17004
17015	17	@QuestionStr_17005	@Answer1_17005	@Answer2_17005	@End1_17005	@End2_17005
17016	17	@QuestionStr_17006	@Answer1_17006	@Answer2_17006	@End1_17006	@End2_17006
17017	17	@QuestionStr_17007	@Answer1_17007	@Answer2_17007	@End1_17007	@End2_17007
17018	17	@QuestionStr_17008	@Answer1_17008	@Answer2_17008	@End1_17008	@End2_17008
17019	17	@QuestionStr_17009	@Answer1_17009	@Answer2_17009	@End1_17009	@End2_17009
17020	17	@QuestionStr_17010	@Answer1_17010	@Answer2_17010	@End1_17010	@End2_17010
17021	17	@QuestionStr_17001	@Answer1_17001	@Answer2_17001	@End1_17001	@End2_17001
17022	17	@QuestionStr_17002	@Answer1_17002	@Answer2_17002	@End1_17002	@End2_17002
17023	17	@QuestionStr_17003	@Answer1_17003	@Answer2_17003	@End1_17003	@End2_17003
17024	17	@QuestionStr_17004	@Answer1_17004	@Answer2_17004	@End1_17004	@End2_17004
17025	17	@QuestionStr_17005	@Answer1_17005	@Answer2_17005	@End1_17005	@End2_17005
17026	17	@QuestionStr_17006	@Answer1_17006	@Answer2_17006	@End1_17006	@End2_17006
17027	17	@QuestionStr_17007	@Answer1_17007	@Answer2_17007	@End1_17007	@End2_17007
17028	17	@QuestionStr_17008	@Answer1_17008	@Answer2_17008	@End1_17008	@End2_17008
17029	17	@QuestionStr_17009	@Answer1_17009	@Answer2_17009	@End1_17009	@End2_17009
17030	17	@QuestionStr_17010	@Answer1_17010	@Answer2_17010	@End1_17010	@End2_17010
17031	17	@QuestionStr_17001	@Answer1_17001	@Answer2_17001	@End1_17001	@End2_17001
17032	17	@QuestionStr_17002	@Answer1_17002	@Answer2_17002	@End1_17002	@End2_17002
17033	17	@QuestionStr_17003	@Answer1_17003	@Answer2_17003	@End1_17003	@End2_17003
17034	17	@QuestionStr_17004	@Answer1_17004	@Answer2_17004	@End1_17004	@End2_17004
17035	17	@QuestionStr_17005	@Answer1_17005	@Answer2_17005	@End1_17005	@End2_17005
17036	17	@QuestionStr_17006	@Answer1_17006	@Answer2_17006	@End1_17006	@End2_17006
17037	17	@QuestionStr_17007	@Answer1_17007	@Answer2_17007	@End1_17007	@End2_17007
17038	17	@QuestionStr_17008	@Answer1_17008	@Answer2_17008	@End1_17008	@End2_17008
17039	17	@QuestionStr_17009	@Answer1_17009	@Answer2_17009	@End1_17009	@End2_17009
17040	17	@QuestionStr_17010	@Answer1_17010	@Answer2_17010	@End1_17010	@End2_17010
17041	17	@QuestionStr_17001	@Answer1_17001	@Answer2_17001	@End1_17001	@End2_17001
17042	17	@QuestionStr_17002	@Answer1_17002	@Answer2_17002	@End1_17002	@End2_17002
17043	17	@QuestionStr_17003	@Answer1_17003	@Answer2_17003	@End1_17003	@End2_17003
17044	17	@QuestionStr_17004	@Answer1_17004	@Answer2_17004	@End1_17004	@End2_17004
17045	17	@QuestionStr_17005	@Answer1_17005	@Answer2_17005	@End1_17005	@End2_17005
17046	17	@QuestionStr_17006	@Answer1_17006	@Answer2_17006	@End1_17006	@End2_17006
17047	17	@QuestionStr_17007	@Answer1_17007	@Answer2_17007	@End1_17007	@End2_17007
17048	17	@QuestionStr_17008	@Answer1_17008	@Answer2_17008	@End1_17008	@End2_17008
17049	17	@QuestionStr_17009	@Answer1_17009	@Answer2_17009	@End1_17009	@End2_17009
17050	17	@QuestionStr_17010	@Answer1_17010	@Answer2_17010	@End1_17010	@End2_17010
17051	17	@QuestionStr_17001	@Answer1_17001	@Answer2_17001	@End1_17001	@End2_17001
17052	17	@QuestionStr_17002	@Answer1_17002	@Answer2_17002	@End1_17002	@End2_17002
17053	17	@QuestionStr_17003	@Answer1_17003	@Answer2_17003	@End1_17003	@End2_17003
17054	17	@QuestionStr_17004	@Answer1_17004	@Answer2_17004	@End1_17004	@End2_17004
17055	17	@QuestionStr_17005	@Answer1_17005	@Answer2_17005	@End1_17005	@End2_17005
17056	17	@QuestionStr_17006	@Answer1_17006	@Answer2_17006	@End1_17006	@End2_17006
17057	17	@QuestionStr_17007	@Answer1_17007	@Answer2_17007	@End1_17007	@End2_17007
17058	17	@QuestionStr_17008	@Answer1_17008	@Answer2_17008	@End1_17008	@End2_17008
17059	17	@QuestionStr_17009	@Answer1_17009	@Answer2_17009	@End1_17009	@End2_17009
17060	17	@QuestionStr_17010	@Answer1_17010	@Answer2_17010	@End1_17010	@End2_17010
18001	18	@QuestionStr_18001	@Answer1_18001	@Answer2_18001	@End1_18001	@End2_18001
18002	18	@QuestionStr_18002	@Answer1_18002	@Answer2_18002	@End1_18002	@End2_18002
18003	18	@QuestionStr_18003	@Answer1_18003	@Answer2_18003	@End1_18003	@End2_18003
18004	18	@QuestionStr_18004	@Answer1_18004	@Answer2_18004	@End1_18004	@End2_18004
18005	18	@QuestionStr_18005	@Answer1_18005	@Answer2_18005	@End1_18005	@End2_18005
18006	18	@QuestionStr_18006	@Answer1_18006	@Answer2_18006	@End1_18006	@End2_18006
18007	18	@QuestionStr_18007	@Answer1_18007	@Answer2_18007	@End1_18007	@End2_18007
18008	18	@QuestionStr_18008	@Answer1_18008	@Answer2_18008	@End1_18008	@End2_18008
18009	18	@QuestionStr_18009	@Answer1_18009	@Answer2_18009	@End1_18009	@End2_18009
18010	18	@QuestionStr_18010	@Answer1_18010	@Answer2_18010	@End1_18010	@End2_18010
18011	18	@QuestionStr_18001	@Answer1_18001	@Answer2_18001	@End1_18001	@End2_18001
18012	18	@QuestionStr_18002	@Answer1_18002	@Answer2_18002	@End1_18002	@End2_18002
18013	18	@QuestionStr_18003	@Answer1_18003	@Answer2_18003	@End1_18003	@End2_18003
18014	18	@QuestionStr_18004	@Answer1_18004	@Answer2_18004	@End1_18004	@End2_18004
18015	18	@QuestionStr_18005	@Answer1_18005	@Answer2_18005	@End1_18005	@End2_18005
18016	18	@QuestionStr_18006	@Answer1_18006	@Answer2_18006	@End1_18006	@End2_18006
18017	18	@QuestionStr_18007	@Answer1_18007	@Answer2_18007	@End1_18007	@End2_18007
18018	18	@QuestionStr_18008	@Answer1_18008	@Answer2_18008	@End1_18008	@End2_18008
18019	18	@QuestionStr_18009	@Answer1_18009	@Answer2_18009	@End1_18009	@End2_18009
18020	18	@QuestionStr_18010	@Answer1_18010	@Answer2_18010	@End1_18010	@End2_18010
18021	18	@QuestionStr_18001	@Answer1_18001	@Answer2_18001	@End1_18001	@End2_18001
18022	18	@QuestionStr_18002	@Answer1_18002	@Answer2_18002	@End1_18002	@End2_18002
18023	18	@QuestionStr_18003	@Answer1_18003	@Answer2_18003	@End1_18003	@End2_18003
18024	18	@QuestionStr_18004	@Answer1_18004	@Answer2_18004	@End1_18004	@End2_18004
18025	18	@QuestionStr_18005	@Answer1_18005	@Answer2_18005	@End1_18005	@End2_18005
18026	18	@QuestionStr_18006	@Answer1_18006	@Answer2_18006	@End1_18006	@End2_18006
18027	18	@QuestionStr_18007	@Answer1_18007	@Answer2_18007	@End1_18007	@End2_18007
18028	18	@QuestionStr_18008	@Answer1_18008	@Answer2_18008	@End1_18008	@End2_18008
18029	18	@QuestionStr_18009	@Answer1_18009	@Answer2_18009	@End1_18009	@End2_18009
18030	18	@QuestionStr_18010	@Answer1_18010	@Answer2_18010	@End1_18010	@End2_18010
18031	18	@QuestionStr_18001	@Answer1_18001	@Answer2_18001	@End1_18001	@End2_18001
18032	18	@QuestionStr_18002	@Answer1_18002	@Answer2_18002	@End1_18002	@End2_18002
18033	18	@QuestionStr_18003	@Answer1_18003	@Answer2_18003	@End1_18003	@End2_18003
18034	18	@QuestionStr_18004	@Answer1_18004	@Answer2_18004	@End1_18004	@End2_18004
18035	18	@QuestionStr_18005	@Answer1_18005	@Answer2_18005	@End1_18005	@End2_18005
18036	18	@QuestionStr_18006	@Answer1_18006	@Answer2_18006	@End1_18006	@End2_18006
18037	18	@QuestionStr_18007	@Answer1_18007	@Answer2_18007	@End1_18007	@End2_18007
18038	18	@QuestionStr_18008	@Answer1_18008	@Answer2_18008	@End1_18008	@End2_18008
18039	18	@QuestionStr_18009	@Answer1_18009	@Answer2_18009	@End1_18009	@End2_18009
18040	18	@QuestionStr_18010	@Answer1_18010	@Answer2_18010	@End1_18010	@End2_18010
18041	18	@QuestionStr_18001	@Answer1_18001	@Answer2_18001	@End1_18001	@End2_18001
18042	18	@QuestionStr_18002	@Answer1_18002	@Answer2_18002	@End1_18002	@End2_18002
18043	18	@QuestionStr_18003	@Answer1_18003	@Answer2_18003	@End1_18003	@End2_18003
18044	18	@QuestionStr_18004	@Answer1_18004	@Answer2_18004	@End1_18004	@End2_18004
18045	18	@QuestionStr_18005	@Answer1_18005	@Answer2_18005	@End1_18005	@End2_18005
18046	18	@QuestionStr_18006	@Answer1_18006	@Answer2_18006	@End1_18006	@End2_18006
18047	18	@QuestionStr_18007	@Answer1_18007	@Answer2_18007	@End1_18007	@End2_18007
18048	18	@QuestionStr_18008	@Answer1_18008	@Answer2_18008	@End1_18008	@End2_18008
18049	18	@QuestionStr_18009	@Answer1_18009	@Answer2_18009	@End1_18009	@End2_18009
18050	18	@QuestionStr_18010	@Answer1_18010	@Answer2_18010	@End1_18010	@End2_18010
18051	18	@QuestionStr_18001	@Answer1_18001	@Answer2_18001	@End1_18001	@End2_18001
18052	18	@QuestionStr_18002	@Answer1_18002	@Answer2_18002	@End1_18002	@End2_18002
18053	18	@QuestionStr_18003	@Answer1_18003	@Answer2_18003	@End1_18003	@End2_18003
18054	18	@QuestionStr_18004	@Answer1_18004	@Answer2_18004	@End1_18004	@End2_18004
18055	18	@QuestionStr_18005	@Answer1_18005	@Answer2_18005	@End1_18005	@End2_18005
18056	18	@QuestionStr_18006	@Answer1_18006	@Answer2_18006	@End1_18006	@End2_18006
18057	18	@QuestionStr_18007	@Answer1_18007	@Answer2_18007	@End1_18007	@End2_18007
18058	18	@QuestionStr_18008	@Answer1_18008	@Answer2_18008	@End1_18008	@End2_18008
18059	18	@QuestionStr_18009	@Answer1_18009	@Answer2_18009	@End1_18009	@End2_18009
18060	18	@QuestionStr_18010	@Answer1_18010	@Answer2_18010	@End1_18010	@End2_18010
19001	19	@QuestionStr_19001	@Answer1_19001	@Answer2_19001	@End1_19001	@End2_19001
19002	19	@QuestionStr_19002	@Answer1_19002	@Answer2_19002	@End1_19002	@End2_19002
19003	19	@QuestionStr_19003	@Answer1_19003	@Answer2_19003	@End1_19003	@End2_19003
19004	19	@QuestionStr_19004	@Answer1_19004	@Answer2_19004	@End1_19004	@End2_19004
19005	19	@QuestionStr_19005	@Answer1_19005	@Answer2_19005	@End1_19005	@End2_19005
19006	19	@QuestionStr_19006	@Answer1_19006	@Answer2_19006	@End1_19006	@End2_19006
19007	19	@QuestionStr_19007	@Answer1_19007	@Answer2_19007	@End1_19007	@End2_19007
19008	19	@QuestionStr_19008	@Answer1_19008	@Answer2_19008	@End1_19008	@End2_19008
19009	19	@QuestionStr_19009	@Answer1_19009	@Answer2_19009	@End1_19009	@End2_19009
19010	19	@QuestionStr_19010	@Answer1_19010	@Answer2_19010	@End1_19010	@End2_19010
19011	19	@QuestionStr_19001	@Answer1_19001	@Answer2_19001	@End1_19001	@End2_19001
19012	19	@QuestionStr_19002	@Answer1_19002	@Answer2_19002	@End1_19002	@End2_19002
19013	19	@QuestionStr_19003	@Answer1_19003	@Answer2_19003	@End1_19003	@End2_19003
19014	19	@QuestionStr_19004	@Answer1_19004	@Answer2_19004	@End1_19004	@End2_19004
19015	19	@QuestionStr_19005	@Answer1_19005	@Answer2_19005	@End1_19005	@End2_19005
19016	19	@QuestionStr_19006	@Answer1_19006	@Answer2_19006	@End1_19006	@End2_19006
19017	19	@QuestionStr_19007	@Answer1_19007	@Answer2_19007	@End1_19007	@End2_19007
19018	19	@QuestionStr_19008	@Answer1_19008	@Answer2_19008	@End1_19008	@End2_19008
19019	19	@QuestionStr_19009	@Answer1_19009	@Answer2_19009	@End1_19009	@End2_19009
19020	19	@QuestionStr_19010	@Answer1_19010	@Answer2_19010	@End1_19010	@End2_19010
19021	19	@QuestionStr_19001	@Answer1_19001	@Answer2_19001	@End1_19001	@End2_19001
19022	19	@QuestionStr_19002	@Answer1_19002	@Answer2_19002	@End1_19002	@End2_19002
19023	19	@QuestionStr_19003	@Answer1_19003	@Answer2_19003	@End1_19003	@End2_19003
19024	19	@QuestionStr_19004	@Answer1_19004	@Answer2_19004	@End1_19004	@End2_19004
19025	19	@QuestionStr_19005	@Answer1_19005	@Answer2_19005	@End1_19005	@End2_19005
19026	19	@QuestionStr_19006	@Answer1_19006	@Answer2_19006	@End1_19006	@End2_19006
19027	19	@QuestionStr_19007	@Answer1_19007	@Answer2_19007	@End1_19007	@End2_19007
19028	19	@QuestionStr_19008	@Answer1_19008	@Answer2_19008	@End1_19008	@End2_19008
19029	19	@QuestionStr_19009	@Answer1_19009	@Answer2_19009	@End1_19009	@End2_19009
19030	19	@QuestionStr_19010	@Answer1_19010	@Answer2_19010	@End1_19010	@End2_19010
19031	19	@QuestionStr_19001	@Answer1_19001	@Answer2_19001	@End1_19001	@End2_19001
19032	19	@QuestionStr_19002	@Answer1_19002	@Answer2_19002	@End1_19002	@End2_19002
19033	19	@QuestionStr_19003	@Answer1_19003	@Answer2_19003	@End1_19003	@End2_19003
19034	19	@QuestionStr_19004	@Answer1_19004	@Answer2_19004	@End1_19004	@End2_19004
19035	19	@QuestionStr_19005	@Answer1_19005	@Answer2_19005	@End1_19005	@End2_19005
19036	19	@QuestionStr_19006	@Answer1_19006	@Answer2_19006	@End1_19006	@End2_19006
19037	19	@QuestionStr_19007	@Answer1_19007	@Answer2_19007	@End1_19007	@End2_19007
19038	19	@QuestionStr_19008	@Answer1_19008	@Answer2_19008	@End1_19008	@End2_19008
19039	19	@QuestionStr_19009	@Answer1_19009	@Answer2_19009	@End1_19009	@End2_19009
19040	19	@QuestionStr_19010	@Answer1_19010	@Answer2_19010	@End1_19010	@End2_19010
19041	19	@QuestionStr_19001	@Answer1_19001	@Answer2_19001	@End1_19001	@End2_19001
19042	19	@QuestionStr_19002	@Answer1_19002	@Answer2_19002	@End1_19002	@End2_19002
19043	19	@QuestionStr_19003	@Answer1_19003	@Answer2_19003	@End1_19003	@End2_19003
19044	19	@QuestionStr_19004	@Answer1_19004	@Answer2_19004	@End1_19004	@End2_19004
19045	19	@QuestionStr_19005	@Answer1_19005	@Answer2_19005	@End1_19005	@End2_19005
19046	19	@QuestionStr_19006	@Answer1_19006	@Answer2_19006	@End1_19006	@End2_19006
19047	19	@QuestionStr_19007	@Answer1_19007	@Answer2_19007	@End1_19007	@End2_19007
19048	19	@QuestionStr_19008	@Answer1_19008	@Answer2_19008	@End1_19008	@End2_19008
19049	19	@QuestionStr_19009	@Answer1_19009	@Answer2_19009	@End1_19009	@End2_19009
19050	19	@QuestionStr_19010	@Answer1_19010	@Answer2_19010	@End1_19010	@End2_19010
19051	19	@QuestionStr_19001	@Answer1_19001	@Answer2_19001	@End1_19001	@End2_19001
19052	19	@QuestionStr_19002	@Answer1_19002	@Answer2_19002	@End1_19002	@End2_19002
19053	19	@QuestionStr_19003	@Answer1_19003	@Answer2_19003	@End1_19003	@End2_19003
19054	19	@QuestionStr_19004	@Answer1_19004	@Answer2_19004	@End1_19004	@End2_19004
19055	19	@QuestionStr_19005	@Answer1_19005	@Answer2_19005	@End1_19005	@End2_19005
19056	19	@QuestionStr_19006	@Answer1_19006	@Answer2_19006	@End1_19006	@End2_19006
19057	19	@QuestionStr_19007	@Answer1_19007	@Answer2_19007	@End1_19007	@End2_19007
19058	19	@QuestionStr_19008	@Answer1_19008	@Answer2_19008	@End1_19008	@End2_19008
19059	19	@QuestionStr_19009	@Answer1_19009	@Answer2_19009	@End1_19009	@End2_19009
19060	19	@QuestionStr_19010	@Answer1_19010	@Answer2_19010	@End1_19010	@End2_19010
20001	20	@QuestionStr_20001	@Answer1_20001	@Answer2_20001	@End1_20001	@End2_20001
20002	20	@QuestionStr_20002	@Answer1_20002	@Answer2_20002	@End1_20002	@End2_20002
20003	20	@QuestionStr_20003	@Answer1_20003	@Answer2_20003	@End1_20003	@End2_20003
20004	20	@QuestionStr_20004	@Answer1_20004	@Answer2_20004	@End1_20004	@End2_20004
20005	20	@QuestionStr_20005	@Answer1_20005	@Answer2_20005	@End1_20005	@End2_20005
20006	20	@QuestionStr_20006	@Answer1_20006	@Answer2_20006	@End1_20006	@End2_20006
20007	20	@QuestionStr_20007	@Answer1_20007	@Answer2_20007	@End1_20007	@End2_20007
20008	20	@QuestionStr_20008	@Answer1_20008	@Answer2_20008	@End1_20008	@End2_20008
20009	20	@QuestionStr_20009	@Answer1_20009	@Answer2_20009	@End1_20009	@End2_20009
20010	20	@QuestionStr_20010	@Answer1_20010	@Answer2_20010	@End1_20010	@End2_20010
20011	20	@QuestionStr_20001	@Answer1_20001	@Answer2_20001	@End1_20001	@End2_20001
20012	20	@QuestionStr_20002	@Answer1_20002	@Answer2_20002	@End1_20002	@End2_20002
20013	20	@QuestionStr_20003	@Answer1_20003	@Answer2_20003	@End1_20003	@End2_20003
20014	20	@QuestionStr_20004	@Answer1_20004	@Answer2_20004	@End1_20004	@End2_20004
20015	20	@QuestionStr_20005	@Answer1_20005	@Answer2_20005	@End1_20005	@End2_20005
20016	20	@QuestionStr_20006	@Answer1_20006	@Answer2_20006	@End1_20006	@End2_20006
20017	20	@QuestionStr_20007	@Answer1_20007	@Answer2_20007	@End1_20007	@End2_20007
20018	20	@QuestionStr_20008	@Answer1_20008	@Answer2_20008	@End1_20008	@End2_20008
20019	20	@QuestionStr_20009	@Answer1_20009	@Answer2_20009	@End1_20009	@End2_20009
20020	20	@QuestionStr_20010	@Answer1_20010	@Answer2_20010	@End1_20010	@End2_20010
20021	20	@QuestionStr_20001	@Answer1_20001	@Answer2_20001	@End1_20001	@End2_20001
20022	20	@QuestionStr_20002	@Answer1_20002	@Answer2_20002	@End1_20002	@End2_20002
20023	20	@QuestionStr_20003	@Answer1_20003	@Answer2_20003	@End1_20003	@End2_20003
20024	20	@QuestionStr_20004	@Answer1_20004	@Answer2_20004	@End1_20004	@End2_20004
