mapId	group	levelIndex	levelLimit	nextMapId	dependMap	rewardItem	monsterId(headPic)	name	monsterLevel	isBoss	quality	stageName	exp	coin	怪物1	怪物2	怪物3	怪物4	怪物5	首次掉落
308002	3	11	80	308003	308001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3080021	@Map_Activite_Jingying_308002	80	0	1	@Map_308002	30300	30300	3080021	3080022	0	0	0	0
308003	3	11	80	308004	308002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3080031	@Map_Activite_Jingying_308003	81	1	5	@Map_308003	30600	30600	3080031	3080032	3080033	0	0	0
308004	3	11	80	308005	308003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3080041	@Map_Activite_Jingying_308004	81	0	1	@Map_308004	30900	30900	3080041	3080042	0	0	0	0
308005	3	11	80	308006	308004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3080051	@Map_Activite_Jingying_308005	81	0	1	@Map_308005	31200	31200	3080051	3080052	0	0	0	0
308006	3	11	80	308007	308005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3080061	@Map_Activite_Jingying_308006	82	1	5	@Map_308006	31500	31500	3080061	3080062	3080063	0	0	0
308007	3	11	80	308008	308006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3080071	@Map_Activite_Jingying_308007	82	0	1	@Map_308007	31800	31800	3080071	3080072	0	0	0	0
308008	3	11	80	308009	308007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3080081	@Map_Activite_Jingying_308008	83	0	1	@Map_308008	32100	32100	3080081	3080082	0	0	0	0
308009	3	11	80	308501	308008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3080091	@Map_Activite_Jingying_308009	84	1	5	@Map_308009	32400	32400	3080091	3080092	3080093	0	0	0
308501	3	12	85	308502	308009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3085011	@Map_Activite_Jingying_308501	85	0	1	@Map_308501	32700	32700	3085011	3085012	0	0	0	0
308502	3	12	85	308503	308501	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3085021	@Map_Activite_Jingying_308502	85	0	1	@Map_308502	33000	33000	3085021	3085022	0	0	0	0
308503	3	12	85	308504	308502	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3085031	@Map_Activite_Jingying_308503	86	1	5	@Map_308503	33300	33300	3085031	3085032	3085033	0	0	0
308504	3	12	85	308505	308503	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3085041	@Map_Activite_Jingying_308504	86	0	1	@Map_308504	33600	33600	3085041	3085042	0	0	0	0
308505	3	12	85	308506	308504	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3085051	@Map_Activite_Jingying_308505	86	0	1	@Map_308505	33900	33900	3085051	3085052	0	0	0	0
308506	3	12	85	308507	308505	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3085061	@Map_Activite_Jingying_308506	87	1	5	@Map_308506	34200	34200	3085061	3085062	3085063	0	0	0
308507	3	12	85	308508	308506	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3085071	@Map_Activite_Jingying_308507	87	0	1	@Map_308507	34500	34500	3085071	3085072	0	0	0	0
308508	3	12	85	308509	308507	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3085081	@Map_Activite_Jingying_308508	88	0	1	@Map_308508	34800	34800	3085081	3085082	0	0	0	0
308509	3	12	85	309001	308508	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3085091	@Map_Activite_Jingying_308509	89	1	5	@Map_308509	35100	35100	3085091	3085092	3085093	0	0	0
309001	3	13	90	309002	308509	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3090011	@Map_Activite_Jingying_309001	90	0	1	@Map_309001	35400	35400	3090011	3090012	0	0	0	0
309002	3	13	90	309003	309001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3090021	@Map_Activite_Jingying_309002	90	0	1	@Map_309002	35700	35700	3090021	3090022	0	0	0	0
309003	3	13	90	309004	309002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3090031	@Map_Activite_Jingying_309003	91	1	5	@Map_309003	36000	36000	3090031	3090032	3090033	0	0	0
309004	3	13	90	309005	309003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3090041	@Map_Activite_Jingying_309004	91	0	1	@Map_309004	36300	36300	3090041	3090042	0	0	0	0
309005	3	13	90	309006	309004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3090051	@Map_Activite_Jingying_309005	91	0	1	@Map_309005	36600	36600	3090051	3090052	0	0	0	0
309006	3	13	90	309007	309005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3090061	@Map_Activite_Jingying_309006	92	1	5	@Map_309006	36900	36900	3090061	3090062	3090063	0	0	0
309007	3	13	90	309008	309006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3090071	@Map_Activite_Jingying_309007	92	0	1	@Map_309007	37200	37200	3090071	3090072	0	0	0	0
309008	3	13	90	309009	309007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3090081	@Map_Activite_Jingying_309008	93	0	1	@Map_309008	37500	37500	3090081	3090082	0	0	0	0
309009	3	13	90	309501	309008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3090091	@Map_Activite_Jingying_309009	94	1	5	@Map_309009	37800	37800	3090091	3090092	3090093	0	0	0
309501	3	14	95	309502	309009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3095011	@Map_Activite_Jingying_309501	95	0	1	@Map_309501	38100	38100	3095011	3095012	0	0	0	0
309502	3	14	95	309503	309501	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3095021	@Map_Activite_Jingying_309502	95	0	1	@Map_309502	38400	38400	3095021	3095022	0	0	0	0
309503	3	14	95	309504	309502	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3095031	@Map_Activite_Jingying_309503	96	1	5	@Map_309503	38700	38700	3095031	3095032	3095033	0	0	0
309504	3	14	95	309505	309503	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3095041	@Map_Activite_Jingying_309504	96	0	1	@Map_309504	39000	39000	3095041	3095042	0	0	0	0
309505	3	14	95	309506	309504	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3095051	@Map_Activite_Jingying_309505	96	0	1	@Map_309505	39300	39300	3095051	3095052	0	0	0	0
309506	3	14	95	309507	309505	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3095061	@Map_Activite_Jingying_309506	97	1	5	@Map_309506	39600	39600	3095061	3095062	3095063	0	0	0
309507	3	14	95	309508	309506	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3095071	@Map_Activite_Jingying_309507	97	0	1	@Map_309507	39900	39900	3095071	3095072	0	0	0	0
309508	3	14	95	309509	309507	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3095081	@Map_Activite_Jingying_309508	98	0	1	@Map_309508	40200	40200	3095081	3095082	0	0	0	0
309509	3	14	95	310001	309508	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3095091	@Map_Activite_Jingying_309509	99	1	5	@Map_309509	40500	40500	3095091	3095092	3095093	0	0	0
310001	3	15	100	310002	309509	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3100011	@Map_Activite_Jingying_310001	100	0	1	@Map_310001	40800	40800	3100011	3100012	0	0	0	0
310002	3	15	100	310003	310001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3100021	@Map_Activite_Jingying_310002	100	0	1	@Map_310002	41100	41100	3100021	3100022	0	0	0	0
310003	3	15	100	310004	310002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3100031	@Map_Activite_Jingying_310003	101	1	5	@Map_310003	41400	41400	3100031	3100032	3100033	0	0	0
310004	3	15	100	310005	310003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3100041	@Map_Activite_Jingying_310004	101	0	1	@Map_310004	41700	41700	3100041	3100042	0	0	0	0
310005	3	15	100	310006	310004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3100051	@Map_Activite_Jingying_310005	101	0	1	@Map_310005	42000	42000	3100051	3100052	0	0	0	0
310006	3	15	100	310007	310005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3100061	@Map_Activite_Jingying_310006	102	1	5	@Map_310006	42300	42300	3100061	3100062	3100063	0	0	0
310007	3	15	100	310008	310006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3100071	@Map_Activite_Jingying_310007	102	0	1	@Map_310007	42600	42600	3100071	3100072	0	0	0	0
310008	3	15	100	310009	310007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3100081	@Map_Activite_Jingying_310008	103	0	1	@Map_310008	42900	42900	3100081	3100082	0	0	0	0
310009	3	15	100	311001	310008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	3100091	@Map_Activite_Jingying_310009	104	1	5	@Map_310009	43200	43200	3100091	3100092	3100093	0	0	0
311001	3	16	105	311002	310009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110011	@Map_Activite_Jingying_310001	105	0	4	@Map_311001	43500	43500	1110011	1110012	1110013	1110014	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
311002	3	16	105	311003	311001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110021	@Map_Activite_Jingying_310002	105	0	4	@Map_311002	43800	43800	1110021	1110022	1110023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
311003	3	16	105	311004	311002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110031	@Map_Activite_Jingying_310003	106	1	5	@Map_311003	44100	44100	1110031	1110032	1110033	0	0	30000_299974_100,30000_104004_20,30000_101002_20
311004	3	16	105	311005	311003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110041	@Map_Activite_Jingying_310004	106	0	4	@Map_311004	44400	44400	1110041	1110042	1110043	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
311005	3	16	105	311006	311004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110051	@Map_Activite_Jingying_310005	106	0	4	@Map_311005	44700	44700	1110051	1110052	1110053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
311006	3	16	105	311007	311005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110061	@Map_Activite_Jingying_310006	107	1	5	@Map_311006	45000	45000	1110061	1110062	1110063	0	0	30000_299974_100,30000_104004_20,30000_101002_20
311007	3	16	105	311008	311006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110071	@Map_Activite_Jingying_310007	107	0	4	@Map_311007	45300	45300	1110071	1110072	1110073	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
311008	3	16	105	311009	311007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110081	@Map_Activite_Jingying_310008	108	0	4	@Map_311008	45600	45600	1110081	1110082	1110083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
311009	3	16	105	312001	311008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110091	@Map_Activite_Jingying_310009	109	1	5	@Map_311009	45900	45900	1110091	1110092	1110093	0	0	30000_299974_100,30000_104101_30,30000_101002_20
312001	3	17	110	312002	311009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120011	@Map_Activite_Jingying_310001	110	0	4	@Map_312001	46200	46200	1120011	1120012	1120013	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
312002	3	17	110	312003	312001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120021	@Map_Activite_Jingying_310002	110	0	4	@Map_312002	46500	46500	1120021	1120022	1120023	1120024	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
312003	3	17	110	312004	312002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120031	@Map_Activite_Jingying_310003	111	1	5	@Map_312003	46800	46800	1120031	1120032	1120033	0	0	30000_299974_100,30000_104004_20,30000_101002_20
312004	3	17	110	312005	312003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120041	@Map_Activite_Jingying_310004	111	0	4	@Map_312004	47100	47100	1120041	1120042	1120043	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
312005	3	17	110	312006	312004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120051	@Map_Activite_Jingying_310005	111	0	4	@Map_312005	47400	47400	1120051	1120052	1120053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
312006	3	17	110	312007	312005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120061	@Map_Activite_Jingying_310006	112	1	5	@Map_312006	47700	47700	1120061	1120062	1120063	0	0	30000_299974_100,30000_104004_20,30000_101002_20
312007	3	17	110	312008	312006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120071	@Map_Activite_Jingying_310007	112	0	4	@Map_312007	48000	48000	1120071	1120072	1120073	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
312008	3	17	110	312009	312007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120081	@Map_Activite_Jingying_310008	113	0	4	@Map_312008	48300	48300	1120081	1120082	1120083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
312009	3	17	110	313001	312008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120091	@Map_Activite_Jingying_310009	114	1	5	@Map_312009	48600	48600	1120091	1120092	1120093	0	0	30000_299974_100,30000_104101_30,30000_101002_20
313001	3	18	115	313002	312009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130011	@Map_Activite_Jingying_310001	115	0	4	@Map_313001	48900	48900	1130011	1130012	1130013	1130014	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
313002	3	18	115	313003	313001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130021	@Map_Activite_Jingying_310002	115	0	4	@Map_313002	49200	49200	1130021	1130022	1130023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
313003	3	18	115	313004	313002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130031	@Map_Activite_Jingying_310003	116	1	5	@Map_313003	49500	49500	1130031	1130032	1130033	0	0	30000_299974_100,30000_104004_20,30000_101002_20
313004	3	18	115	313005	313003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130041	@Map_Activite_Jingying_310004	116	0	4	@Map_313004	49800	49800	1130041	1130042	1130043	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
313005	3	18	115	313006	313004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130051	@Map_Activite_Jingying_310005	116	0	4	@Map_313005	50100	50100	1130051	1130052	1130053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
313006	3	18	115	313007	313005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130061	@Map_Activite_Jingying_310006	117	1	5	@Map_313006	50400	50400	1130061	1130062	1130063	0	0	30000_299974_100,30000_104004_20,30000_101002_20
313007	3	18	115	313008	313006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130071	@Map_Activite_Jingying_310007	117	0	4	@Map_313007	50700	50700	1130071	1130072	1130073	1130074	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
313008	3	18	115	313009	313007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130081	@Map_Activite_Jingying_310008	118	0	4	@Map_313008	51000	51000	1130081	1130082	1130083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
313009	3	18	115	314001	313008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130091	@Map_Activite_Jingying_310009	119	1	5	@Map_313009	51300	51300	1130091	1130092	1130093	1130094	0	30000_299974_100,30000_104101_30,30000_101002_20
314001	3	19	120	314002	313009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140011	@Map_Activite_Jingying_310001	120	0	4	@Map_314001	51600	51600	1140011	1140012	1140013	1140014	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
314002	3	19	120	314003	314001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140021	@Map_Activite_Jingying_310002	120	0	4	@Map_314002	51900	51900	1140021	1140022	1140023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
314003	3	19	120	314004	314002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140031	@Map_Activite_Jingying_310003	121	1	5	@Map_314003	52200	52200	1140031	1140032	0	0	0	30000_299974_100,30000_104004_20,30000_101002_20
314004	3	19	120	314005	314003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140041	@Map_Activite_Jingying_310004	121	0	4	@Map_314004	52500	52500	1140041	1140042	1140043	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
314005	3	19	120	314006	314004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140051	@Map_Activite_Jingying_310005	121	0	4	@Map_314005	52800	52800	1140051	1140052	1140053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
314006	3	19	120	314007	314005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140061	@Map_Activite_Jingying_310006	122	1	5	@Map_314006	53100	53100	1140061	1140062	1140063	0	0	30000_299974_100,30000_104004_20,30000_101002_20
314007	3	19	120	314008	314006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140071	@Map_Activite_Jingying_310007	122	0	4	@Map_314007	53400	53400	1140071	1140072	1140073	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
314008	3	19	120	314009	314007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140081	@Map_Activite_Jingying_310008	123	0	4	@Map_314008	53700	53700	1140081	1140082	1140083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
314009	3	19	120	315001	314008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140091	@Map_Activite_Jingying_310009	124	1	5	@Map_314009	54000	54000	1140091	1140092	1140093	0	0	30000_299974_100,30000_104101_30,30000_101002_20
315001	3	20	125	315002	314009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150011	@Map_Activite_Jingying_310001	125	0	4	@Map_315001	54300	54300	1150011	1150012	1150013	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
315002	3	20	125	315003	315001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150021	@Map_Activite_Jingying_310002	125	0	4	@Map_315002	54600	54600	1150021	1150022	1150023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
315003	3	20	125	315004	315002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150031	@Map_Activite_Jingying_310003	126	1	5	@Map_315003	54900	54900	1150031	1150032	1150033	1150034	0	30000_299974_100,30000_104004_20,30000_101002_20
315004	3	20	125	315005	315003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150041	@Map_Activite_Jingying_310004	126	0	4	@Map_315004	55200	55200	1150041	1150042	1150043	1150044	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
315005	3	20	125	315006	315004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150051	@Map_Activite_Jingying_310005	126	0	4	@Map_315005	55500	55500	1150051	1150052	1150053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
315006	3	20	125	315007	315005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150061	@Map_Activite_Jingying_310006	127	1	5	@Map_315006	55800	55800	1150061	1150062	1150063	1150064	1150065	30000_299974_100,30000_104004_20,30000_101002_20
315007	3	20	125	315008	315006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150071	@Map_Activite_Jingying_310007	127	0	4	@Map_315007	56100	56100	1150071	1150072	1150073	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
315008	3	20	125	315009	315007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150081	@Map_Activite_Jingying_310008	128	0	4	@Map_315008	56400	56400	1150081	1150082	1150083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
315009	3	20	125	316001	315008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150091	@Map_Activite_Jingying_310009	129	1	5	@Map_315009	56700	56700	1150091	1150092	1150093	1150094	1150095	30000_299974_100,30000_104101_30,30000_101002_20
316001	3	21	130	316002	315009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160011	@Map_Activite_Jingying_310001	130	0	4	@Map_316001	57000	57000	1160011	1160012	1160013	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
316002	3	21	130	316003	316001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160021	@Map_Activite_Jingying_310002	130	0	4	@Map_316002	57300	57300	1160021	1160022	1160023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
316003	3	21	130	316004	316002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160031	@Map_Activite_Jingying_310003	131	1	5	@Map_316003	57600	57600	1160031	1160032	1160033	1160034	0	30000_299974_100,30000_104004_20,30000_101002_20
316004	3	21	130	316005	316003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160041	@Map_Activite_Jingying_310004	131	0	4	@Map_316004	57900	57900	1160041	1160042	1160043	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
316005	3	21	130	316006	316004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160051	@Map_Activite_Jingying_310005	131	0	4	@Map_316005	58200	58200	1160051	1160052	1160053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
316006	3	21	130	316007	316005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160061	@Map_Activite_Jingying_310006	132	1	5	@Map_316006	58500	58500	1160061	1160062	1160063	0	0	30000_299974_100,30000_104004_20,30000_101002_20
316007	3	21	130	316008	316006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160071	@Map_Activite_Jingying_310007	132	0	4	@Map_316007	58800	58800	1160071	1160072	1160073	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
316008	3	21	130	316009	316007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160081	@Map_Activite_Jingying_310008	133	0	4	@Map_316008	59100	59100	1160081	1160082	1160083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
316009	3	21	130	317001	316008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160091	@Map_Activite_Jingying_310009	134	1	5	@Map_316009	59400	59400	1160091	1160092	1160093	0	0	30000_299974_100,30000_104101_30,30000_101002_20
317001	3	22	135	317002	316009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1170011	@Map_Activite_Jingying_310001	135	0	4	@Map_317001	59700	59700	1170011	1170012	1170013	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
317002	3	22	135	317003	317001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1170021	@Map_Activite_Jingying_310002	135	0	4	@Map_317002	60000	60000	1170021	1170022	1170023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
