id	Spine	EffName	BulletName	Icon	Name	Info	Skin	Reflect	Class	Element	Level	Skills	IsMagic	Strenght	Intellect	Agility	Stamina	HP	Attack	Magic	PhyPenetrate	MagPenetrate	PhyDef	MagDef	RecoverHP	CriDamage	CriResist	Critical	Hit	Dodge	Immunity	ATKRange	ATKSpeed	WSpeed	RSpeed	AttackEFF	Hurt_EFF_X	Hurt_EFF_Y	Hurt_EFF_Head	ATKMP	DEFMP	SKMP	ClassCorrection
20022	Spine/CharacterSpine,NG_14000	NG_14000	NG_14000	UI/RoleIcon/Icon_14000.png	1010214	1510214		0	2	3	150	11402,11411,11421,11431,500047	0	7608	4004	1201	4404	44040	7908	4304	0	0	4484	3403	0	0.5	881	601	2683	1882	0	45	2000	2	3	hit0403	45	90	180	12	3	7	1
20023	Spine/CharacterSpine,NG_15000	NG_15000	NG_15000	UI/RoleIcon/Icon_15000.png	1010215	1510215		0	4	3	150	11502,11511,11521,11531,500047	1	4204	6807	1802	4404	44040	4655	7258	0	0	3463	4244	0	0.5	881	901	2743	1972	0	180	2250	1.2	1.8	hit0303	45	90	180	19	2	7	1
20024	Spine/CharacterSpine,NG_17000	NG_17000	NG_17000	UI/RoleIcon/Icon_17000.png	1010217	1510217		0	3	3	150	11702,11711,11721,11731,500047	1	4204	5606	1401	6006	60060	4554	5956	0	0	4264	4685	0	0.5	1201	701	2382	1592	0	180	2250	1.2	1.8	hit0303	45	90	180	25	2	8	1
20025	Spine/CharacterSpine,NG_16000	NG_16000	NG_16000	UI/RoleIcon/Icon_16000.png	1010216	1510216		0	2	3	150	11602,11611,11621,11631,500047	0	5606	3403	3003	5205	52050	6357	4154	0	0	4284	3623	0	0.5	1041	1502	2703	1992	0	45	2000	2	3	hit0103	45	90	180	12	3	7	1
20026	Spine/CharacterSpine,NG_17000	NG_17000	NG_17000	UI/RoleIcon/Icon_17000.png	1010217	1510217		0	3	3	150	11702,11711,11721,11731,500047	1	4204	5606	1401	6006	60060	4554	5956	0	0	4264	4685	0	0.5	1201	701	2382	1592	0	180	2250	1.2	1.8	hit0303	45	90	180	25	2	8	1
20027	Spine/CharacterSpine,NG_15000	NG_15000	NG_15000	UI/RoleIcon/Icon_15000.png	1010215	1510215		0	4	3	150	11502,11511,11521,11531,500047	1	4204	6807	1802	4404	44040	4655	7258	0	0	3463	4244	0	0.5	881	901	2743	1972	0	180	2250	1.2	1.8	hit0303	45	90	180	19	2	7	1
20028	Spine/CharacterSpine,NG_16000	NG_16000	NG_16000	UI/RoleIcon/Icon_16000.png	1010216	1510216		0	2	3	150	11602,11611,11621,11631,500047	0	5606	3403	3003	5205	52050	6357	4154	0	0	4284	3623	0	0.5	1041	1502	2703	1992	0	45	2000	2	3	hit0103	45	90	180	12	3	7	1
20029	Spine/CharacterSpine,NG_14000	NG_14000	NG_14000	UI/RoleIcon/Icon_14000.png	1010314	1510314		0	2	3	200	11402,11412,11422,11431,500047	0	10078	5304	1591	5834	58340	10476	5702	0	0	5940	4508	0	0.5	1167	796	3554	2493	0	45	2000	2	3	hit0403	45	90	180	12	3	7	1
20030	Spine/CharacterSpine,NG_18000	NG_18000	NG_18000	UI/RoleIcon/Icon_18000.png	1010218	1510218		0	1	3	150	11802,11811,11821,11831,500047	0	4805	3804	601	8008	80080	4955	3954	0	0	5446	5145	0	0.5	1602	301	1902	1071	0	180	2750	0.8	1.2	hit0303	45	90	180	15	4	9	1
20031	Spine/CharacterSpine,NG_18000	NG_18000	NG_18000	UI/RoleIcon/Icon_18000.png	1010318	1510318		0	1	3	200	11802,11812,11822,11831,500047	0	6365	5039	796	10608	106080	6564	5238	0	0	7214	6816	0	0.5	2122	398	2520	1419	0	180	2750	0.8	1.2	hit0303	45	90	180	15	4	9	1
20032	Spine/CharacterSpine,NG_16000	NG_16000	NG_16000	UI/RoleIcon/Icon_16000.png	1010316	1510316		0	2	3	200	11602,11612,11622,11631,500047	0	7426	4508	3978	6895	68950	8421	5503	0	0	5675	4800	0	0.5	1379	1989	3580	2639	0	45	2000	2	3	hit0103	45	90	180	12	3	7	1
20033	Spine/CharacterSpine,NG_17000	NG_17000	NG_17000	UI/RoleIcon/Icon_17000.png	1010217	1510217		0	3	3	150	11702,11711,11721,11731,500047	1	4204	5606	1401	6006	60060	4554	5956	0	0	4264	4685	0	0.5	1201	701	2382	1592	0	180	2250	1.2	1.8	hit0303	45	90	180	25	2	8	1
20034	Spine/CharacterSpine,NG_15000	NG_15000	NG_15000	UI/RoleIcon/Icon_15000.png	1010215	1510215		0	4	3	150	11502,11511,11521,11531,500047	1	4204	6807	1802	4404	44040	4655	7258	0	0	3463	4244	0	0.5	881	901	2743	1972	0	180	2250	1.2	1.8	hit0303	45	90	180	19	2	7	1
20035	Spine/CharacterSpine,NG_13000	NG_13000	NG_13000	UI/RoleIcon/Icon_13000.png	1010213	1510213		0	4	3	150	11302,11311,11321,11331,500047	1	3604	7608	1201	4805	48050	3904	7908	0	0	3484	4685	0	0.5	961	601	2603	1802	0	0	2500	1.6	2.4	hit0203	45	90	180	19	2	7	1
20036	Spine/CharacterSpine,NG_13000	NG_13000	NG_13000	UI/RoleIcon/Icon_13000.png	1010313	1510313		0	4	3	200	11302,11312,11322,11331,500047	1	4774	10078	1591	6365	63650	5172	10476	0	0	4615	6206	0	0.5	1273	796	3448	2387	0	0	2500	1.6	2.4	hit0203	45	90	180	19	2	7	1
20037	Spine/CharacterSpine,NG_17000	NG_17000	NG_17000	UI/RoleIcon/Icon_17000.png	1010317	1510317		0	3	3	200	11702,11712,11722,11731,500047	1	5569	7426	1856	7956	79560	6033	7890	0	0	5649	6206	0	0.5	1591	928	3156	2108	0	180	2250	1.2	1.8	hit0303	45	90	180	25	2	8	1
20038	Spine/CharacterSpine,NG_18000	NG_18000	NG_18000	UI/RoleIcon/Icon_18000.png	1010318	1510318		0	1	3	200	11802,11812,11822,11831,500047	0	6365	5039	796	10608	106080	6564	5238	0	0	7214	6816	0	0.5	2122	398	2520	1419	0	180	2750	0.8	1.2	hit0303	45	90	180	15	4	9	1
20039	Spine/CharacterSpine,NG_16000	NG_16000	NG_16000	UI/RoleIcon/Icon_16000.png	1010316	1510316		0	2	3	200	11602,11612,11622,11631,500047	0	7426	4508	3978	6895	68950	8421	5503	0	0	5675	4800	0	0.5	1379	1989	3580	2639	0	45	2000	2	3	hit0103	45	90	180	12	3	7	1
20040	Spine/CharacterSpine,NG_14000	NG_14000	NG_14000	UI/RoleIcon/Icon_14000.png	1010314	1510314		0	2	3	200	11402,11412,11422,11431,500047	0	10078	5304	1591	5834	58340	10476	5702	0	0	5940	4508	0	0.5	1167	796	3554	2493	0	45	2000	2	3	hit0403	45	90	180	12	3	7	1
20041	Spine/CharacterSpine,NG_14000	NG_14000	NG_14000	UI/RoleIcon/Icon_14000.png	1010414	1510414		0	2	3	250	11402,11412,11422,11432,500047	0	12548	6604	1981	7264	72640	13043	7099	0	0	7396	5613	0	0.5	1453	991	4425	3104	0	45	2000	2	3	hit0403	45	90	180	12	3	7	1
20042	Spine/CharacterSpine,NG_18000	NG_18000	NG_18000	UI/RoleIcon/Icon_18000.png	1010418	1510418		0	1	3	250	11802,11812,11822,11832,500047	0	7925	6274	991	13208	132080	8173	6522	0	0	8982	8486	0	0.5	2642	496	3137	1767	0	180	2750	0.8	1.2	hit0303	45	90	180	15	4	9	1
20043	Spine/CharacterSpine,NG_13000	NG_13000	NG_13000	UI/RoleIcon/Icon_13000.png	1010313	1510313		0	4	3	200	11302,11312,11322,11331,500047	1	4774	10078	1591	6365	63650	5172	10476	0	0	4615	6206	0	0.5	1273	796	3448	2387	0	0	2500	1.6	2.4	hit0203	45	90	180	19	2	7	1
20044	Spine/CharacterSpine,NG_17000	NG_17000	NG_17000	UI/RoleIcon/Icon_17000.png	1010317	1510317		0	3	3	200	11702,11712,11722,11731,500047	1	5569	7426	1856	7956	79560	6033	7890	0	0	5649	6206	0	0.5	1591	928	3156	2108	0	180	2250	1.2	1.8	hit0303	45	90	180	25	2	8	1
20045	Spine/CharacterSpine,NG_15000	NG_15000	NG_15000	UI/RoleIcon/Icon_15000.png	1010315	1510315		0	4	3	200	11502,11512,11522,11531,500047	1	5569	9017	2387	5834	58340	6166	9614	0	0	4588	5622	0	0.5	1167	1194	3633	2612	0	180	2250	1.2	1.8	hit0303	45	90	180	19	2	7	1
20046	Spine/CharacterSpine,NG_15000	NG_15000	NG_15000	UI/RoleIcon/Icon_15000.png	1010415	1510415		0	4	3	250	11502,11512,11522,11532,500047	1	6934	11227	2972	7264	72640	7677	11970	0	0	5712	7000	0	0.5	1453	1486	4524	3253	0	180	2250	1.2	1.8	hit0303	45	90	180	19	2	7	1
20047	Spine/CharacterSpine,NG_13000	NG_13000	NG_13000	UI/RoleIcon/Icon_13000.png	1010413	1510413		0	4	3	250	11302,11312,11322,11332,500047	1	5944	12548	1981	7925	79250	6439	13043	0	0	5746	7727	0	0.5	1585	991	4293	2972	0	0	2500	1.6	2.4	hit0203	45	90	180	19	2	7	1
20048	Spine/CharacterSpine,NG_14000	NG_14000	NG_14000	UI/RoleIcon/Icon_14000.png	1010414	1510414		0	2	3	250	11402,11412,11422,11432,500047	0	12548	6604	1981	7264	72640	13043	7099	0	0	7396	5613	0	0.5	1453	991	4425	3104	0	45	2000	2	3	hit0403	45	90	180	12	3	7	1
20049	Spine/CharacterSpine,NG_18000	NG_18000	NG_18000	UI/RoleIcon/Icon_18000.png	1010418	1510418		0	1	3	250	11802,11812,11822,11832,500047	0	7925	6274	991	13208	132080	8173	6522	0	0	8982	8486	0	0.5	2642	496	3137	1767	0	180	2750	0.8	1.2	hit0303	45	90	180	15	4	9	1
20050	Spine/CharacterSpine,NG_16000	NG_16000	NG_16000	UI/RoleIcon/Icon_16000.png	1010416	1510416		0	2	3	250	11602,11612,11622,11632,500047	0	9246	5613	4953	8585	85850	10484	6851	0	0	7066	5976	0	0.5	1717	2477	4458	3286	0	45	2000	2	3	hit0103	45	90	180	12	3	7	1
20101	Spine/CharacterSpine,Boss_01	NG_01000	NG_01000	UI/RoleIcon/Icon_01000.png	1020101	1520101		0	2	1	5	10101,10111,999998	0	129	98	65	2090	20900	145	114	0	0	1084	1074	0	0.5	418	33	65	0	0	45	2000	2	3	hit0201	45	90	180	10	5	8	1
20102	Spine/CharacterSpine,Boss_02	NG_02000	NG_02000	UI/RoleIcon/Icon_02000.png	1020102	1520102		0	4	1	20	10201,10211,999998	1	194	419	215	6780	67800	248	473	0	0	3448	3516	0	0.5	1356	108	187	0	0	180	2250	1.2	1.8	hit0501	45	90	180	6	9	8	1
20103	Spine/CharacterSpine,Boss_03	NG_03000	NG_03000	UI/RoleIcon/Icon_03000.png	1020103	1520103		0	3	1	25	10301,10311,999998	1	308	465	140	9405	94050	343	500	0	0	4795	4842	0	0.5	1881	70	197	0	0	180	2750	0.8	1.2	hit0301	45	90	180	8	7	8	1
20104	Spine/CharacterSpine,Boss_04	NG_04000	NG_04000	UI/RoleIcon/Icon_04000.png	1020104	1520104		0	1	1	30	10401,10411,999998	0	275	221	470	11850	118500	393	339	0	0	6008	5991	0	0.5	2370	235	240	0	0	0	2500	1.6	2.4	hit0201	45	90	180	8	7	8	1
20105	Spine/CharacterSpine,Boss_05	NG_05000	NG_05000	UI/RoleIcon/Icon_05000.png	1020105	1520105		0	2	1	5	10501,10511,999998	0	120	74	60	2100	21000	135	89	0	0	1086	1072	0	0.5	420	30	57	0	0	45	2000	2	3	hit0101	45	90	180	10	5	8	1
20106	Spine/CharacterSpine,Boss_06	NG_06000	NG_06000	UI/RoleIcon/Icon_06000.png	1020106	1520106		0	4	1	5	10601,10611,999998	1	71	150	60	1830	18300	86	165	0	0	936	960	0	0.5	366	30	62	0	0	180	2250	1.2	1.8	hit0301	45	90	180	6	9	8	1
20107	Spine/CharacterSpine,Boss_07	NG_07000	NG_07000	UI/RoleIcon/Icon_07000.png	1020107	1520107		0	1	2	5	10701,10711,999998	0	108	75	65	2525	25250	124	91	0	0	1295	1285	0	0.5	505	33	56	0	0	0	2500	1.6	2.4	hit0102	45	90	180	8	7	8	1
20108	Spine/CharacterSpine,Boss_08	NG_08000	NG_08000	UI/RoleIcon/Icon_08000.png	1020108	1520108		0	4	2	5	10801,10811,999998	1	72	174	65	1970	19700	88	190	0	0	1007	1037	0	0.5	394	33	69	0	0	180	2250	1.2	1.8	hit0302	45	90	180	6	9	8	1
20109	Spine/CharacterSpine,Boss_09	NG_09000	NG_09000	UI/RoleIcon/Icon_09000.png	1020109	1520109		0	3	2	5	10901,10911,999998	1	98	135	40	2205	22050	108	145	0	0	1132	1143	0	0.5	441	20	59	0	0	180	2750	0.8	1.2	hit0302	45	90	180	8	7	8	1
20110	Spine/CharacterSpine,Boss_10	NG_10000	NG_10000	UI/RoleIcon/Icon_10000.png	1020110	1520110		0	2	2	5	11001,11011,999998	0	119	83	60	1950	19500	134	98	0	0	1011	1000	0	0.5	390	30	58	0	0	45	2000	2	3	hit0202	45	90	180	10	5	8	1
20111	Spine/CharacterSpine,Boss_11	NG_11000	NG_11000	UI/RoleIcon/Icon_11000.png	1020111	1520111		0	4	2	5	11101,11111,999998	1	71	125	95	1970	19700	95	149	0	0	1006	1023	0	0.5	394	48	68	0	0	180	2250	1.2	1.8	hit0402	45	90	180	6	9	8	1
20112	Spine/CharacterSpine,Boss_12	NG_12000	NG_12000	UI/RoleIcon/Icon_12000.png	1020112	1520112		0	3	2	5	11201,11211,999998	1	93	126	35	2100	21000	102	135	0	0	1078	1088	0	0.5	420	18	54	0	0	180	2750	0.8	1.2	hit0502	45	90	180	8	7	8	1
20113	Spine/CharacterSpine,Boss_13	NG_13000	NG_13000	UI/RoleIcon/Icon_13000.png	1020113	1520113		0	1	3	5	11301,11311,999998	0	104	92	65	2375	23750	120	108	0	0	1219	1215	0	0.5	475	33	59	0	0	0	2500	1.6	2.4	hit0203	45	90	180	8	7	8	1
20114	Spine/CharacterSpine,Boss_14	NG_14000	NG_14000	UI/RoleIcon/Icon_14000.png	1020114	1520114		0	2	3	5	11401,11411,999998	0	110	84	130	2190	21900	143	117	0	0	1128	1120	0	0.5	438	65	78	0	0	45	2000	2	3	hit0403	45	90	180	10	5	8	1
20115	Spine/CharacterSpine,Boss_15	NG_15000	NG_15000	UI/RoleIcon/Icon_15000.png	1020115	1520115		0	4	3	5	11501,11511,999998	1	77	134	130	1960	19600	110	167	0	0	1003	1020	0	0.5	392	65	81	0	0	180	2250	1.2	1.8	hit0303	45	90	180	6	9	8	1
20116	Spine/CharacterSpine,Boss_16	NG_16000	NG_16000	UI/RoleIcon/Icon_16000.png	1020116	1520116		0	2	3	5	11601,11611,999998	0	120	74	60	2100	21000	135	89	0	0	1086	1072	0	0.5	420	30	57	0	0	45	2000	2	3	hit0103	45	90	180	10	5	8	1
20117	Spine/CharacterSpine,Boss_17	NG_17000	NG_17000	UI/RoleIcon/Icon_17000.png	1020117	1520117		0	4	3	5	11701,11711,999998	1	71	150	60	1830	18300	86	165	0	0	936	960	0	0.5	366	30	62	0	0	180	2250	1.2	1.8	hit0303	45	90	180	6	9	8	1
20118	Spine/CharacterSpine,Boss_18	NG_18000	NG_18000	UI/RoleIcon/Icon_18000.png	1020118	1520118		0	3	3	5	11801,11811,999998	1	81	125	35	2170	21700	90	134	0	0	1109	1123	0	0.5	434	18	52	0	0	180	2750	0.8	1.2	hit0303	45	90	180	8	7	8	1
20119	Spine/CharacterSpine,Boss_19	NG_19000	NG_19000	UI/RoleIcon/Icon_19000.png	1020119	1520119		0	1	4	5	11901,11911,999998	0	116	108	155	2725	27250	155	147	0	0	1397	1395	0	0.5	545	78	91	0	0	0	2500	1.6	2.4	hit0204	45	90	180	8	7	8	1
20120	Spine/CharacterSpine,Boss_20	NG_20000	NG_20000	UI/RoleIcon/Icon_20000.png	1020120	1520120		0	2	4	5	12001,12011,999998	0	180	108	65	2275	22750	196	124	0	0	1192	1170	0	0.5	455	33	77	0	0	45	2000	2	3	hit0204	45	90	180	10	5	8	1
20121	Spine/CharacterSpine,Boss_21	NG_21000	NG_21000	UI/RoleIcon/Icon_21000.png	1020121	1520121		0	3	4	5	12101,12111,999998	1	113	159	65	2550	25500	129	175	0	0	1309	1323	0	0.5	510	33	74	0	0	180	2750	0.8	1.2	hit0504	45	90	180	8	7	8	1
20122	Spine/CharacterSpine,Boss_22	NG_22000	NG_22000	UI/RoleIcon/Icon_22000.png	1020122	1520122		0	1	5	5	12201,12211,999998	0	134	116	65	2725	27250	150	132	0	0	1403	1397	0	0.5	545	33	70	0	0	0	2500	1.6	2.4	hit0205	45	90	180	8	7	8	1
20123	Spine/CharacterSpine,Boss_23	NG_23000	NG_23000	UI/RoleIcon/Icon_23000.png	1020123	1520123		0	2	5	5	12301,12311,999998	0	171	104	180	2110	21100	216	149	0	0	1106	1086	0	0.5	422	90	109	0	0	45	2000	2	3	hit0405	45	90	180	10	5	8	1
20124	Spine/CharacterSpine,Boss_24	NG_24000	NG_24000	UI/RoleIcon/Icon_24000.png	1020124	1520124		0	4	5	5	12401,12411,999998	1	96	201	65	2200	22000	112	217	0	0	1129	1160	0	0.5	440	33	79	0	0	180	2250	1.2	1.8	hit0305	45	90	180	6	9	8	1
20125	Spine/CharacterSpine,Boss_25	NG_01000	NG_01000	UI/RoleIcon/Icon_01000.png	1020101	1520101		0	2	1	5	10101,10111,999998	0	129	98	65	2090	20900	145	114	0	0	1084	1074	0	0.5	418	33	65	0	0	45	2000	2	3	hit0201	45	90	180	10	5	8	1
20128	Spine/CharacterSpine,Boss_28	NG_04000	NG_04000	UI/RoleIcon/Icon_04000.png	1020104	1520104		0	1	1	30	10401,10411,999998	0	275	221	470	11850	118500	393	339	0	0	6008	5991	0	0.5	2370	235	240	0	0	0	2500	1.6	2.4	hit0201	45	90	180	8	7	8	1
20138	Spine/CharacterSpine,Boss_38	NG_14000	NG_14000	UI/RoleIcon/Icon_14000.png	1020114	1520114		0	2	3	5	11401,11411,999998	0	110	84	130	2190	21900	143	117	0	0	1128	1120	0	0.5	438	65	78	0	0	45	2000	2	3	hit0403	45	90	180	10	5	8	1
20139	Spine/CharacterSpine,Boss_39	NG_15000	NG_15000	UI/RoleIcon/Icon_15000.png	1020115	1520115		0	4	3	5	11501,11511,999998	1	77	134	130	1960	19600	110	167	0	0	1003	1020	0	0.5	392	65	81	0	0	180	2250	1.2	1.8	hit0303	45	90	180	6	9	8	1
20145	Spine/CharacterSpine,Boss_45	NG_21000	NG_21000	UI/RoleIcon/Icon_21000.png	1020121	1520121		0	3	4	5	12101,12111,999998	1	113	159	65	2550	25500	129	175	0	0	1309	1323	0	0.5	510	33	74	0	0	180	2750	0.8	1.2	hit0504	45	90	180	8	7	8	1
20148	Spine/CharacterSpine,Boss_48	NG_24000	NG_24000	UI/RoleIcon/Icon_24000.png	1020124	1520124		0	4	5	5	12401,12411,999998	1	96	201	65	2200	22000	112	217	0	0	1129	1160	0	0.5	440	33	79	0	0	180	2250	1.2	1.8	hit0305	45	90	180	6	9	8	1
9101	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	50	500001	0	3969	662	1229	2268	22680	4276	969	0	0	2325	1333	0	0	132	615	1295	1086	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9102	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	50	500001	1	1796	3780	473	2079	20790	1914	3898	0	0	1578	2174	0	0	756	237	1257	999	0	45	2200	1.2	1.8	hit0305	45	90	180	6	9	6	1
9103	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	50	500001	1	1890	3213	567	2457	24570	2032	3355	0	0	1796	2192	0	0	643	284	1191	960	0	45	2300	1.2	1.8	hit0305	45	90	180	6	9	6	1
9104	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	50	500001	0	3402	1040	851	2835	28350	3615	1253	0	0	2438	1730	0	0	208	426	1144	950	0	45	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
9105	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	50	500001	0	2835	1512	378	3402	34020	2930	1607	0	0	2552	2155	0	0	302	189	983	799	0	45	2000	1.2	1.8	hit0305	45	90	180	6	9	6	1
9106	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	70	500001	0	5439	907	1684	3108	31080	5860	1328	0	0	3186	1826	0	0	181	842	1774	1488	0	45	2000	1.2	1.8	hit0305	45	90	180	6	9	6	1
9107	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	70	500001	1	2461	5180	648	2849	28490	2623	5342	0	0	2163	2979	0	0	1036	324	1723	1369	0	45	2200	1.2	1.8	hit0305	45	90	180	6	9	6	1
9108	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	70	500001	1	2590	4403	777	3367	33670	2784	4597	0	0	2461	3004	0	0	881	389	1632	1316	0	45	2300	1.2	1.8	hit0305	45	90	180	8	7	8	1
9109	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	70	500001	0	4662	1425	1166	3885	38850	4954	1717	0	0	3341	2370	0	0	285	583	1567	1302	0	45	2500	1.2	1.8	hit0305	45	90	180	6	9	6	1
9110	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	70	500001	0	3885	2072	518	4662	46620	4015	2202	0	0	3497	2953	0	0	414	259	1347	1096	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9111	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	90	500001	0	6909	1152	2139	3948	39480	7444	1687	0	0	4047	2320	0	0	230	1070	2254	1890	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9112	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	90	500001	1	3126	6580	823	3619	36190	3332	6786	0	0	2747	3784	0	0	1316	412	2188	1739	0	45	2200	1.2	1.8	hit0305	45	90	180	8	7	8	1
9113	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	90	500001	1	3290	5593	987	4277	42770	3537	5840	0	0	3126	3816	0	0	1119	494	2073	1671	0	45	2300	1.2	1.8	hit0305	45	90	180	10	5	10	1
9114	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	90	500001	0	5922	1810	1481	4935	49350	6292	2180	0	0	4244	3011	0	0	362	741	1991	1653	0	45	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
9115	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	90	500001	0	4935	2632	658	5922	59220	5100	2797	0	0	4442	3751	0	0	526	329	1711	1392	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9116	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	110	500001	0	8379	1397	2594	4788	47880	9028	2046	0	0	4908	2813	0	0	279	1297	2733	2292	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9117	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	110	500001	1	3791	7980	998	4389	43890	4041	8230	0	0	3332	4589	0	0	1596	499	2654	2109	0	45	2200	1.2	1.8	hit0305	45	90	180	10	5	10	1
9118	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	110	500001	1	3990	6783	1197	5187	51870	4289	7082	0	0	3791	4628	0	0	1357	599	2514	2027	0	45	2300	1.2	1.8	hit0305	45	90	180	8	7	8	1
9119	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	110	500001	0	7182	2195	1796	5985	59850	7631	2644	0	0	5147	3651	0	0	439	898	2414	2005	0	45	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
9120	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	110	500001	0	5985	3192	798	7182	71820	6185	3392	0	0	5387	4549	0	0	638	399	2075	1688	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9121	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	130	500001	0	9849	1642	3049	5628	56280	10611	2404	0	0	5769	3307	0	0	328	1525	3213	2695	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
9122	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	130	500001	1	4456	9380	1173	5159	51590	4749	9673	0	0	3916	5394	0	0	1876	587	3119	2479	0	45	2200	1.2	1.8	hit0305	45	90	180	8	7	8	1
9123	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	130	500001	1	4690	7973	1407	6097	60970	5042	8325	0	0	4456	5440	0	0	1595	704	2955	2383	0	45	2300	1.2	1.8	hit0305	45	90	180	8	7	8	1
9124	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	130	500001	0	8442	2580	2111	7035	70350	8970	3108	0	0	6050	4292	0	0	516	1056	2838	2357	0	45	2500	1.2	1.8	hit0305	45	90	180	10	5	10	1
9125	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	130	500001	0	7035	3752	938	8442	84420	7270	3987	0	0	6332	5347	0	0	750	469	2439	1984	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9126	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	150	500001	0	11319	1887	3504	6468	64680	12195	2763	0	0	6630	3800	0	0	377	1752	3692	3097	0	45	2000	1.2	1.8	hit0305	45	90	180	8	7	8	1
9127	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	4	1	150	500001	1	5121	10780	1348	5929	59290	5458	11117	0	0	4501	6199	0	0	2156	674	3585	2849	0	45	2200	1.2	1.8	hit0305	45	90	180	10	5	10	1
9128	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	3	1	150	500001	1	5390	9163	1617	7007	70070	5794	9567	0	0	5121	6252	0	0	1833	809	3396	2738	0	45	2300	1.2	1.8	hit0305	45	90	180	10	5	10	1
9129	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	150	500001	0	9702	2965	2426	8085	80850	10309	3572	0	0	6953	4932	0	0	593	1213	3261	2709	0	45	2500	1.2	1.8	hit0305	45	90	180	8	7	8	1
9130	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	2	1	150	500001	0	8085	4312	1078	9702	97020	8355	4582	0	0	7277	6145	0	0	862	539	2803	2280	0	45	2000	1.2	1.8	hit0305	45	90	180	10	5	10	1
